Symbol,Name,IndustryCode,Industry,Sector
CLIR,Clearsign Technologies Corp,52102010.0,산업용 기계 및 장비,Industrials
XLO,Xilio Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
MESA,Mesa Air Group Inc,52406010.0,항공사,Industrials
DECA,Denali Capital Acquisition Corp,55601010.0,투자 지주 회사,Financial
RAVE,Rave Restaurant Group Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
QETA,Quetta Acquisition Corp,55601010.0,투자 지주 회사,Financial
CRWS,Crown Crafts Inc,53204040.0,가정용 가구,Consumer Cyclical
DXR,Daxor Corp,55501030.0,폐쇄형 펀드,Healthcare
BOWN,Bowen Acquisition Corp,55601010.0,투자 지주 회사,Financial
ALXO,ALX Oncology Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
AIXI,Xiao-I Corp ADR,57201020.0,소프트웨어,Technology
GDST,Goldenstone Acquisition Ltd,55601010.0,투자 지주 회사,Financial
USIO,Usio Inc,52203040.0,경영 지원 서비스,Technology
DTIL,Precision BioSciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
WINV,WinVest Acquisition Corp,55601010.0,투자 지주 회사,Financial
HPH,Highest Performances Holdings Inc ADR,55102020.0,투자 관리 및 펀드 운영,Financial
SHOT,Safety Shot Inc,53403090.0,기타 전문 소매,Consumer Defensive
VIVK,Vivakor Inc,52203010.0,환경 서비스 및 장비,Energy
PRLD,Prelude Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
GDHG,Golden Heaven Group Holdings Ltd,53301040.0,여가 및 오락시설,Consumer Cyclical
XBP,XBP Europe Holdings Inc,57301010.0,핀테크,Technology
HFBL,Home Federal Bancorp Inc of Louisiana,55101010.0,은행,Financial
BLUE,bluebird bio Inc,56201040.0,제약,Healthcare
OPXS,Optex Systems Holdings Inc,52101010.0,항공우주 및 방위,Industrials
IPWR,Ideal Power Inc,50201010.0,재생 가능 에너지 장비 및 서비스,Industrials
TURN,180 Degree Capital Close End Fund,55501030.0,폐쇄형 펀드,Financial
DSWL,Deswell Industries Inc,57106030.0,가정용 전자 제품,Technology
SYPR,Sypris Solutions Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
TACT,TransAct Technologies Inc,57106010.0,컴퓨터 하드웨어,Technology
LSB,LakeShore Biopharma Co Ltd,56201040.0,제약,Healthcare
MODV,ModivCare Inc,56102010.0,의료 시설 및 서비스,Healthcare
HUBC,Hub Cyber Security Ltd,57201020.0,소프트웨어,Technology
GBIO,Generation Bio Co,56202010.0,생명 공학 및 의학 연구,Healthcare
RVPH,Reviva Pharmaceuticals Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
IZEA,IZEA Worldwide Inc,57201030.0,온라인 서비스,Communication Services
NRXP,NRX Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
HKIT,Hitek Global Inc,57107010.0,통합 하드웨어 및 소프트웨어,Technology
STAK,STAK Inc,50103020.0,오일 관련 서비스 및 장비,Energy
MSAI,MultiSensor AI Holdings Inc,57104010.0,전자 장비 및 부품,Technology
CLNN,Clene Inc.,56202010.0,생명 공학 및 의학 연구,Consumer Defensive
TPST,Tempest Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
HIT,Health In Tech Inc,55301030.0,생명 및 건강 보험,Technology
BMR,Beamr Imaging Ltd,57201020.0,소프트웨어,Technology
AREC,American Resources Corp,52102030.0,전기 부품 및 장비,Basic Materials
AIFF,Firefly Neuroscience Inc,57201010.0,IT 서비스 및 컨설팅,Technology
MLGO,MicroAlgo Inc,57201010.0,IT 서비스 및 컨설팅,Technology
FOXX,Foxx Development Holdings Inc,53403050.0,컴퓨터 및 전자 제품 소매,Technology
CVKD,Cadrenal Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
PPSI,Pioneer Power Solutions Inc,52102040.0,중전기장비,Industrials
MASK,3 E Network Technology Group Ltd,57201020.0,소프트웨어,Technology
SPWH,Sportsmans Warehouse Holdings Inc,53403090.0,기타 전문 소매,Consumer Cyclical
ARKR,Ark Restaurants Corp,53301020.0,레스토랑 및 바,Consumer Cyclical
CLGN,Collplant Biotechnologies Ltd,56202010.0,생명 공학 및 의학 연구,Healthcare
MODD,Modular Medical Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
AMPG,Amplitech Group Inc,57102010.0,통신 및 네트워킹,Technology
AWRE,Aware Inc,57201020.0,소프트웨어,Technology
MDAI,Spectral AI Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
BOLD,Boundless Bio Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
PEV,Phoenix Motor Inc,53101010.0,자동차 및 트럭 제조,Consumer Cyclical
DIST,Distoken Acquisition Corp,55601010.0,투자 지주 회사,Financial
FEMY,Femasys Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
FBRX,Forte Biosciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
FGEN,FibroGen Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
IRD,Opus Genetics Inc,56201040.0,제약,Healthcare
PXS,Pyxis Tankers Inc,52405020.0,해양 화물 및 물류,Energy
JFB,JFB Construction Holdings,52201020.0,건설 및 엔지니어링,Real Estate
INTS,Intensity Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
FCUV,Focus Universal Inc,57201020.0,소프트웨어,Technology
CELU,Celularity Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
BTCS,BTCS Inc,52203040.0,경영 지원 서비스,Financial
VCIG,VCI Global Ltd,52203040.0,경영 지원 서비스,Industrials
FBLG,Fibrobiologics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
POCI,Precision Optics Corporation Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
RAYA,Erayak Power Solution Group Inc,52102030.0,전기 부품 및 장비,Industrials
RNXT,RenovoRx Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
AGFY,Agrify Corp,54102010.0,어업 및 농업,Industrials
TZUP,Thumzup Media Corp,57201020.0,소프트웨어,Communication Services
SRZN,Surrozen Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
GLE,Global Engine Group Holding Ltd,55601010.0,투자 지주 회사,Technology
NISN,Nisun International Enterprise Development Group Co Ltd,57301010.0,핀테크,Industrials
LVTX,LAVA Therapeutics NV,56202010.0,생명 공학 및 의학 연구,Healthcare
FTCI,FTC Solar Inc,52102030.0,전기 부품 및 장비,Technology
CLPS,CLPS Inc,57201010.0,IT 서비스 및 컨설팅,Technology
OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,55501030.0,폐쇄형 펀드,Financial
MOBX,MOBIX LABS  INC.,57101010.0,반도체,Technology
HHS,Harte Hanks Inc,53302010.0,광고 및 마케팅,Industrials
YOTAU,Yotta Acquisition Units,55601010.0,투자 지주 회사,Financial
CETY,Clean Energy Technologies Inc,59102010.0,천연가스 유틸리티,Industrials
ESLA,Estrella Immunopharma Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
LFMDP,LifeMD 8.875 Cumulative Perpetual Pref Shs Series A,56101010.0,첨단 의료 장비 및 기술,Healthcare
OVID,Ovid Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
INKT,Mink Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
WKEY,Wisekey International Holding AG ADR,57101010.0,반도체,Technology
CASI,CASI Pharmaceuticals Inc,56201040.0,제약,Healthcare
HUIZ,Huize Holding Ltd ADR,55301010.0,복합보험 및 중개인,Financial
BEEM,Beam Global,50201010.0,재생 가능 에너지 장비 및 서비스,Technology
SDST,Stardust Power Inc,52102030.0,전기 부품 및 장비,Industrials
AKTX,Akari Therapeutics PLC ADR,56201040.0,제약,Healthcare
BWEN,Broadwind Inc,50201010.0,재생 가능 에너지 장비 및 서비스,Industrials
SWIN,Solowin Holdings Ltd,55102010.0,투자 은행 및 중개 서비스,Financial
COOT,Australian Oilseeds Holdings Ltd,54102020.0,식품 가공,Consumer Defensive
FPAY,FlexShopper Inc,57201030.0,온라인 서비스,Industrials
APWC,Asia Pacific Wire & Cable Corporation Ltd,52102030.0,전기 부품 및 장비,Industrials
UCL,Ucloudlink Group Inc ADR,57401020.0,무선 통신 서비스,Communication Services
NMTC,NeuroOne Medical Technologies Corp,56101010.0,첨단 의료 장비 및 기술,Healthcare
EDRY,EuroDry Ltd,52405020.0,해양 화물 및 물류,Industrials
NCEW,New Century Logistics (BVI) Ltd,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",Industrials
LBGJ,Li Bang International Corporation Inc,53204030.0,"가전제품, 도구 및 가정 용품",Industrials
COCH,Envoy Medical Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
PLUR,Pluri Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
SGRP,SPAR Group Inc,53302010.0,광고 및 마케팅,Industrials
POWWP,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,52101010.0,항공우주 및 방위,Industrials
MNY,MoneyHero Ltd,57201030.0,온라인 서비스,Communication Services
RLYB,Rallybio Corp,56202010.0,생명 공학 및 의학 연구,Healthcare
BCG,Binah Capital Group Inc,55102020.0,투자 관리 및 펀드 운영,Financial
DALN,Dallasnews Corp,53302040.0,소비자 출판,Communication Services
FLUX,Flux Power Holdings Inc,52102030.0,전기 부품 및 장비,Industrials
GDTC,CytoMed Therapeutics Ltd,56202010.0,생명 공학 및 의학 연구,Healthcare
WVVIP,Willamette Valley Vineyards Redeemable Pref Shs Series A,54101020.0,증류주 및 포도주,Consumer Defensive
BANL,CBL International Ltd,52407020.0,항만 운영 및 서비스,Energy
PYPD,PolyPid Ltd,56201040.0,제약,Healthcare
PMEC,Primech Holdings Ltd,52203040.0,경영 지원 서비스,Industrials
SCOR,Comscore Inc,53302010.0,광고 및 마케팅,Communication Services
GAME,GameSquare Holdings Inc,57201020.0,소프트웨어,Communication Services
NEHC,New Era Helium Inc,50102020.0,"오일, 가스 탐사 및 생산",Energy
CCLDO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,57201020.0,소프트웨어,Healthcare
HBIO,Harvard Bioscience Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
FTEK,Fuel Tech Inc,52203010.0,환경 서비스 및 장비,Industrials
GROW,US Global Investors Inc,55102020.0,투자 관리 및 펀드 운영,Financial
WVVI,Willamette Valley Vineyards Inc,54101020.0,증류주 및 포도주,Consumer Defensive
UBX,UNITY Biotechnology Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
SNYR,Synergy CHC Corp,56201040.0,제약,Healthcare
CENN,Cenntro Inc (The Corporation),53101010.0,자동차 및 트럭 제조,Consumer Cyclical
NXL,Nexalin Technology Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
MLEC,Moolec Science SA,54102010.0,어업 및 농업,Healthcare
RDI,Reading International Inc Class A,53301040.0,여가 및 오락시설,Communication Services
FAAS,DigiAsia Corp,57301010.0,핀테크,Technology
AAME,Atlantic American Corp,55301030.0,생명 및 건강 보험,Financial
SOWG,Sow Good Inc,54102020.0,식품 가공,Consumer Defensive
ARBK,Argo Blockchain PLC ADR,57301030.0,블록 체인 및 암호화폐,Financial
KTCC,Key Tronic Corp,57104010.0,전자 장비 및 부품,Technology
AERT,Aeries Technology Inc,52203040.0,경영 지원 서비스,Industrials
JVA,Coffee Holding Co Inc,54102020.0,식품 가공,Consumer Defensive
ELEV,Elevation Oncology Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
SOND,Sonder Holdings Inc,53301010.0,"호텔, 모텔 및 크루즈 라인",Consumer Cyclical
CALC,CalciMedica Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
XOS,Xos Inc,53101010.0,자동차 및 트럭 제조,Industrials
AXDX,Accelerate Diagnostics Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
DRIO,DarioHealth Corp,56101020.0,"의료 장비, 물품 및 유통",Healthcare
HSON,Hudson Global Inc,52203030.0,고용 서비스,Industrials
ASBP,Aspire Biopharma Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
PASG,Passage Bio Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NTWK,NetSol Technologies Inc,57201010.0,IT 서비스 및 컨설팅,Technology
AACG,ATA Creativity Global ADR,63101010.0,기타 교육 서비스 제공,Consumer Defensive
EQ,Equillium Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
YHGJ,Yunhong Green CTI Ltd,51302010.0,용기(종이 제외) 및 포장재,Consumer Cyclical
MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,55101010.0,은행,Financial
MKZR,Mackenzie Realty Capital Inc,60102020.0,상업용 REITs,Real Estate
EBON,Ebang International Holdings Inc,57106010.0,컴퓨터 하드웨어,Technology
INTG,InterGroup Corp,53301010.0,"호텔, 모텔 및 크루즈 라인",Consumer Cyclical
CMMB,Chemomab Therapeutics Ltd ADR,56202010.0,생명 공학 및 의학 연구,Healthcare
PULM,Pulmatrix Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
ABP,ABPRO Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
COEP,Coeptis Therapeutics Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
VYNE,Vyne Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NSYS,Nortech Systems Inc,57101010.0,반도체,Healthcare
EHGO,Eshallgo Inc,,,Industrials
FGBIP,First Guaranty Bancshares 6.75 Dep Shs Rep Non Cumulative Perpetual Prf Shs,55101010.0,은행,Financial
OCC,Optical Cable Corp,57102010.0,통신 및 네트워킹,Technology
STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,53203010.0,주택 건설,Healthcare
GTIM,Good Times Restaurants Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
NIXX,Nixxy Inc,52203030.0,고용 서비스,Industrials
QTTB,Q32 Bio Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NRSN,Neurosense Therapeutics Ltd,56202010.0,생명 공학 및 의학 연구,Healthcare
OCCIM,OFS Credit Company 7 875 Prf Shs Series F,55501030.0,폐쇄형 펀드,Financial
VRAR,Glimpse Group Inc,57201020.0,소프트웨어,Technology
DARE,Dare Bioscience Inc,56201040.0,제약,Healthcare
INLF,INLIF Ltd,52102010.0,산업용 기계 및 장비,Industrials
CJMB,Callan JMB Inc,52405030.0,지상 화물 및 물류,Industrials
TLF,Tandy Leather Factory Inc,53202010.0,직물 및 가죽제품,Consumer Cyclical
TURB,Turbo Energy SA ADR,50201010.0,재생 가능 에너지 장비 및 서비스,Technology
GLBS,Globus Maritime Ltd,52405020.0,해양 화물 및 물류,Industrials
SURG,Surgepays Inc,57401010.0,통합 통신 서비스,Communication Services
XOMAP,XOMA Royalty 8.625 Cumulative Perpetual Pref Shs Series A,56202010.0,생명 공학 및 의학 연구,Healthcare
ASPS,Altisource Portfolio Solutions SA,60101020.0,부동산 서비스,Real Estate
ENLV,Enlivex Therapeutics Ltd,56202010.0,생명 공학 및 의학 연구,Healthcare
XAIR,Beyond Air Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
PC,Premium Catering Holdings Ltd,53301020.0,레스토랑 및 바,Industrials
SOHOB,Sotherly Hotels 8.0% Cumulative Redeemable Perpetual Pref Shs Series B,60102040.0,특수 REITs,Real Estate
CTRM,Castor Maritime Inc,52405020.0,해양 화물 및 물류,Industrials
NXPL,NextPlat Corp,57401020.0,무선 통신 서비스,Technology
LGVN,Longeveron Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
CLIK,Click Holdings Limited,52203030.0,고용 서비스,Consumer Cyclical
ORIS,Oriental Rise Holdings Ltd,54102020.0,식품 가공,Consumer Defensive
GDC,GD Culture Group Ltd,53302010.0,광고 및 마케팅,Communication Services
DTST,Data Storage Corp,57201010.0,IT 서비스 및 컨설팅,Technology
YOSH,Yoshiharu Global Co,53301020.0,레스토랑 및 바,Consumer Cyclical
EPOW,Sunrise New Energy Co Ltd,52203040.0,경영 지원 서비스,Industrials
LEXX,Lexaria Bioscience Corp,56201040.0,제약,Healthcare
TPCS,TechPrecision Corp,52102010.0,산업용 기계 및 장비,Industrials
OESX,Orion Energy Systems Inc,53203020.0,건설 자재 및 비품,Consumer Cyclical
CRIS,Curis Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NWGL,Nature Wood Group Ltd ADR,51301010.0,임업 및 목재 제품,Basic Materials
ECDA,ECD Automotive Design Inc,53101010.0,자동차 및 트럭 제조,Consumer Cyclical
PMN,ProMIS Neurosciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
MTC,MMTEC Inc,57201020.0,소프트웨어,Technology
CARA,Cara Therapeutics Inc,56201040.0,제약,Healthcare
YJ,Yunji Inc ADR,57201030.0,온라인 서비스,Consumer Cyclical
GV,Visionary Holdings Inc,60101010.0,"부동산 임대, 개발 및 운영",Consumer Defensive
GRCE,Grace Therapeutics  Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
KFFB,Kentucky First Federal Bancorp,55101010.0,은행,Financial
TRSG,Tungray Technologies Inc,52102010.0,산업용 기계 및 장비,Industrials
FGF,Fundamental Global Inc,55301050.0,재보험,Financial
INTZ,Intrusion Inc,57201010.0,IT 서비스 및 컨설팅,Technology
ALLK,Allakos Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
DTCK,Davis Commodities Ltd,54301020.0,식품 소매 및 유통,Consumer Defensive
OCCIO,OFS Credit Company 6 125 Prf Series C,55501030.0,폐쇄형 펀드,Financial
UONEK,Urban One Inc Class D,53302020.0,방송,Communication Services
CDIO,Cardio Diagnostics Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
FBIOP,Fortress Biotech 9 375 Cumulative Redeemable Perpetual Pref Shs Series A,56201040.0,제약,Healthcare
MOGO,Mogo Inc,57301010.0,핀테크,Technology
IXHL,Incannex Healthcare Inc,56201040.0,제약,Healthcare
CMBM,Cambium Networks Corp,57401020.0,무선 통신 서비스,Technology
DAIO,Data I/O Corp,57106010.0,컴퓨터 하드웨어,Technology
BTCT,BTC Digital Ltd,57301030.0,블록 체인 및 암호화폐,Technology
SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,60102040.0,특수 REITs,Real Estate
HUDI,Huadi International Group Co.  Ltd.,51201020.0,철 및 강철,Basic Materials
BOSC,BOS Better Online Solutions Ltd,52102010.0,산업용 기계 및 장비,Technology
CPSH,CPS Technologies Corp,52102030.0,전기 부품 및 장비,Technology
CVV,CVD Equipment Corp,52102010.0,산업용 기계 및 장비,Industrials
NAII,Natural Alternatives International Inc,56201040.0,제약,Consumer Defensive
UTSI,UTStarcom Holdings Corp,57102010.0,통신 및 네트워킹,Technology
MSS,Maison Solutions Inc,54301020.0,식품 소매 및 유통,Consumer Defensive
BGFV,Big 5 Sporting Goods Corp,53403090.0,기타 전문 소매,Consumer Cyclical
LIVE,Live Ventures Inc,55601010.0,투자 지주 회사,Consumer Cyclical
CHR,Cheer Holding Inc,57201010.0,IT 서비스 및 컨설팅,Communication Services
CYTH,Cyclo Therapeutics Inc,56201040.0,제약,Healthcare
NXGL,Nexgel Inc,56201040.0,제약,Healthcare
FGL,Founder Group Ltd,59101010.0,전력 유틸리티,Industrials
ZOOZ,Zooz Power Ltd,59101010.0,전력 유틸리티,Consumer Cyclical
JUNS,Jupiter Neurosciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
IZM,ICZOOM Group Inc,57104010.0,전자 장비 및 부품,Technology
SCNX,Scienture Holdings Inc,56201040.0,제약,Healthcare
VVOS,Vivos Therapeutics Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
BCAB,Bioatla Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
QMMM,QMMM Holdings Ltd,53302010.0,광고 및 마케팅,Communication Services
RAY,Raytech Holding Ltd,57106030.0,가정용 전자 제품,Consumer Defensive
CAPT,Captivision Inc,51101010.0,상품 화학,Basic Materials
FTHM,Fathom Holdings Inc,60101020.0,부동산 서비스,Real Estate
CCTG,CCSC Technology International Holdings Ltd,57104010.0,전자 장비 및 부품,Industrials
ELBM,Electra Battery Materials Corp,51201050.0,특수 채굴 및 금속,Basic Materials
HSPTU,Horizon Space Acquisition II Units,55601010.0,투자 지주 회사,Financial
JZ,Jianzhi Education Technology Group Co Ltd ADR,63103010.0,전문 및 비즈니스 교육,Technology
AMOD,Alpha Modus Holdings Inc,57201010.0,IT 서비스 및 컨설팅,Technology
CREX,Creative Realities Inc,57201010.0,IT 서비스 및 컨설팅,Technology
IMPPP,Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A,50201020.0,재생 가능 연료,Energy
HSPT,Horizon Space Acquisition II Corp,55601010.0,투자 지주 회사,Financial
SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,60102040.0,특수 REITs,Real Estate
KSCP,Knightscope Inc,57102010.0,통신 및 네트워킹,Industrials
MTEK,Maris Tech Ltd,57102010.0,통신 및 네트워킹,Technology
INHD,Inno Holdings Inc,52201020.0,건설 및 엔지니어링,Basic Materials
HTCR,HeartCore Enterprises Inc,57201020.0,소프트웨어,Technology
MIRA,Mira Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
AIFU,AIX Inc ADR,55301010.0,복합보험 및 중개인,Financial
VSEE,Vsee Health Inc,55601010.0,투자 지주 회사,Healthcare
OXBR,Oxbridge Re Holdings Ltd,55301050.0,재보험,Financial
PSHG,Performance Shipping Inc,52405020.0,해양 화물 및 물류,Industrials
CCLDP,CareCloud 11 Cumulative Redeemable Perpetual Pref Shs Series A,57201020.0,소프트웨어,Healthcare
IINN,Inspira Technologies Oxy BHN Ltd,56101010.0,첨단 의료 장비 및 기술,Healthcare
GFAI,Guardforce AI Co Ltd,52203040.0,경영 지원 서비스,Industrials
LSTA,Lisata Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
ICU,SeaStar Medical Holding Corp,56101020.0,"의료 장비, 물품 및 유통",Healthcare
DXST,Decent Holding Inc,52203010.0,환경 서비스 및 장비,Industrials
LVLU,Lulu's Fashion Lounge Holdings Inc,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
IPA,Immunoprecise Antibodies Ltd,56201040.0,제약,Healthcare
BIVI,BioVie Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
INAB,IN8BIO  Inc.,56202010.0,생명 공학 및 의학 연구,Healthcare
ATER,Aterian Inc,53204030.0,"가전제품, 도구 및 가정 용품",Consumer Cyclical
MTEX,Mannatech Inc,54102020.0,식품 가공,Consumer Defensive
GWAV,Greenwave Technology Solutions Inc,52203010.0,환경 서비스 및 장비,Industrials
LPCN,Lipocine Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
GYRO,Gyrodyne LLC,60101010.0,"부동산 임대, 개발 및 운영",Real Estate
CREG,Smart Powerr Corp,50201010.0,재생 가능 에너지 장비 및 서비스,Utilities
MGIH,Millennium Group International Holdings Ltd,51302020.0,종이 포장재,Consumer Cyclical
CGTX,Cognition Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
WCT,Wellchange Holdings Co Ltd,57201020.0,소프트웨어,Technology
PCLA,Picocela Inc ADR,57102010.0,통신 및 네트워킹,Communication Services
WKSP,Worksport Ltd,52203040.0,경영 지원 서비스,Consumer Cyclical
MGRX,Mangoceuticals Inc,56102010.0,의료 시설 및 서비스,Healthcare
STI,Solidion Technology Inc,52102030.0,전기 부품 및 장비,Industrials
CXAI,CXApp Inc,57201020.0,소프트웨어,Technology
ARBB,ARB IOT Group Ltd,57201010.0,IT 서비스 및 컨설팅,Technology
CNTM,ConnectM Technology Solutions Inc,57201020.0,소프트웨어,Technology
GIGM,GigaMedia Ltd,57201030.0,온라인 서비스,Communication Services
GTEC,Greenland Technologies Holding Corp,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
SNTI,Senti Biosciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
BLNE,Beeline Holdings Inc,55101030.0,소비자 대출,Consumer Defensive
CGBS,Crown LNG Holdings Ltd,50102020.0,"오일, 가스 탐사 및 생산",Energy
SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,57201010.0,IT 서비스 및 컨설팅,Financial
LDTC,LeddarTech Holdings Inc.,57201020.0,소프트웨어,Technology
GLYC,GlycoMimetics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
SDOT,Sadot Group Inc,54102010.0,어업 및 농업,Consumer Defensive
XHG,XChange TEC.INC ADR,60101010.0,"부동산 임대, 개발 및 운영",Financial
CLRB,Cellectar Biosciences Inc,56201040.0,제약,Healthcare
LFWD,Lifeward Ltd,56101020.0,"의료 장비, 물품 및 유통",Healthcare
GP,GreenPower Motor Company Inc,53101010.0,자동차 및 트럭 제조,Industrials
ZBAI,ATIF Holdings Ltd,52203070.0,전문 정보 서비스,Financial
PETV,PetVivo Holdings Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
ORKT,Orangekloud Technology Inc,57201020.0,소프트웨어,Technology
CDTG,CDT Environmental Technology Investment Holdings Ltd,59103010.0,수자원 유틸리티,Industrials
IPM,Intelligent Protection Management Corp,52203040.0,경영 지원 서비스,Technology
ONMD,Onemednet Corp,52203040.0,경영 지원 서비스,Healthcare
JFU,9F Inc ADR,55102020.0,투자 관리 및 펀드 운영,Technology
KIRK,Kirkland's Inc,53403030.0,가정용 가구 소매,Consumer Cyclical
BHAT,Blue Hat Interactive Entertainment Technology,53205010.0,장난감 및 어린이 제품,Communication Services
XTKG,X3 Holdings Co Ltd,57201020.0,소프트웨어,Technology
IRIX,IRIDEX Corp,56101010.0,첨단 의료 장비 및 기술,Healthcare
RENT,Rent the Runway Inc,57201030.0,온라인 서비스,Consumer Cyclical
BFRG,Bullfrog AI Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
SWAG,Stran & Company Inc,53302010.0,광고 및 마케팅,Communication Services
CARM,Carisma Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
MDRR,Medalist Diversified Reit Inc,60102020.0,상업용 REITs,Real Estate
EDSA,Edesa Biotech Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
RDIB,Reading International Inc Class B,53301040.0,여가 및 오락시설,Communication Services
HCTI,Healthcare Triangle Inc,57201020.0,소프트웨어,Healthcare
PWM,Prestige Wealth Inc,55102020.0,투자 관리 및 펀드 운영,Financial
RAIN,Rain Enhancement Technologies Holdco Inc,52102010.0,산업용 기계 및 장비,Industrials
CLRO,Clearone Inc,57102010.0,통신 및 네트워킹,Technology
PTLE,PTL Ltd,50102030.0,"오일, 가스 정제 및 마케팅",Consumer Cyclical
IPW,iPower Inc,57201030.0,온라인 서비스,Consumer Cyclical
MOB,Mobilicom Ltd ADR,52203040.0,경영 지원 서비스,Technology
MOVE,Movano Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
HOVR,New Horizon Aircraft Ltd,52101010.0,항공우주 및 방위,Industrials
NXTC,NextCure Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
REBN,Reborn Coffee Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
COCP,Cocrystal Pharma Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
WETH,Wetouch Technology Inc,57104010.0,전자 장비 및 부품,Real Estate
LRE,Lead Real Estate Co Ltd ADR,60101010.0,"부동산 임대, 개발 및 운영",Real Estate
NEPH,Nephros Inc,52203010.0,환경 서비스 및 장비,Healthcare
TOMZ,TOMI Environmental Solutions Inc,52203010.0,환경 서비스 및 장비,Industrials
